ID,WORD,POS,LEMMA,SENTIMENT,SOURCE,SENSE
2303,поместительный,Adj,поместительный,positive,opinion,
2305,помешанный,Adj,помешанный,negative,opinion,
2307,помпезный,Adj,помпезный,positive,opinion,
2308,помятый,Adj,помятый,negative,opinion,
2310,поношенный,Adj,поношенный,negative,opinion,
2311,понурый,Adj,понурый,negative,opinion,
2312,понятливый,Adj,понятливый,positive,opinion,
2313,понятный,Adj,понятный,positive,opinion,
2315,популистский,Adj,популистский,negative,opinion,
2316,популярнейший,Adj,популярнейший,positive,opinion,
2317,популярный,Adj,популярный,positive,opinion,
2318,попустительский,Adj,попустительский,negative,opinion,
2319,поразительный,Adj,поразительный,positive,opinion,
2321,породистый,Adj,породистый,positive,opinion,
2325,породный,Adj,породный,positive,opinion,"ЧИСТОКРОВНЫЙ,ЧИСТОПОРОДНЫЙ"
2326,порочный,Adj,порочный,negative,opinion,
2327,порядочный,Adj,порядочный,neutral,opinion,ВНУШИТЕЛЬНЫЙ ПО РАЗМЕРУ
2328,порядочный,Adj,порядочный,positive,opinion,"ПОРЯДОЧНЫЙ,ДОБРОПОРЯДОЧНЫЙ"
2330,последовательный,Adj,последовательный,positive,opinion,ПОСЛЕДОВАТЕЛЬНЫЙ (ЛОГИЧЕСКИ ОБОСНОВАННЫЙ)
2331,послушный,Adj,послушный,positive,opinion,
2332,поспешный,Adj,поспешный,negative,opinion,
2333,посредственный,Adj,посредственный,negative,opinion,
2334,постный,Adj,постный,negative,opinion,ХМУРЫЙ (УГРЮМЫЙ)
2337,постный,Adj,постный,neutral,opinion,"НЕЖИРНЫЙ,МАЛОЖИРНЫЙ"
2338,постыдный,Adj,постыдный,negative,opinion,
2339,потасканный,Adj,потасканный,negative,opinion,
2340,потертый,Adj,потертый,negative,opinion,
2341,потешный,Adj,потешный,positive/negative,opinion,
2342,потребительский,Adj,потребительский,negative,opinion,"ИЖДИВЕНЕЦ,ПОТРЕБИТЕЛЬ,ПАРАЗИТ"
2344,потрепанный,Adj,потрепанный,negative,opinion,
2345,потрясающий,Adj,потрясающий,positive,opinion,
2346,потрясный,Adj,потрясный,positive,opinion,
2347,поучительный,Adj,поучительный,positive,opinion,
2348,похабный,Adj,похабный,negative,opinion,
2349,похвальный,Adj,похвальный,positive,opinion,
2352,похоронный,Adj,похоронный,negative,opinion,УНЫЛЫЙ
2353,похотливый,Adj,похотливый,negative,opinion,
2354,почетнейший,Adj,почетнейший,positive,opinion,
2355,почетный,Adj,почетный,positive,opinion,
2356,почтеннейший,Adj,почтеннейший,positive,opinion,
2357,почтенный,Adj,почтенный,positive,opinion,
2359,пошловатый,Adj,пошловатый,negative,opinion,
2360,пошлый,Adj,пошлый,negative,opinion,
2362,поэтический,Adj,поэтический,positive,opinion,ПОЭТИЧЕСКИ НАСТРОЕННЫЙ
2363,поэтичный,Adj,поэтичный,positive,opinion,
2364,правдивый,Adj,правдивый,positive,opinion,
2365,правдоподобный,Adj,правдоподобный,positive,opinion,
2366,праведнический,Adj,праведнический,positive,opinion,
2367,праведный,Adj,праведный,positive,opinion,
2369,правильный,Adj,правильный,positive,opinion,"ИСТИННЫЙ,ВЕРНЫЙ"
2370,правильный,Adj,правильный,positive,opinion,"ПРАВИЛЬНЫЙ,СООТВЕТСТВУЮЩИЙ ПРАВИЛАМ"
2371,правоверный,Adj,правоверный,positive,opinion,"ПРАВОВЕРНЫЙ,НАБОЖНЫЙ"
2372,правомерный,Adj,правомерный,positive,opinion,
2376,правый,Adj,правый,positive,opinion,НЕВИНОВНОСТЬ
2377,празднословный,Adj,празднословный,negative,opinion,
2378,праздный,Adj,праздный,negative,opinion,
2379,практичный,Adj,практичный,positive,opinion,
2380,превосходный,Adj,превосходный,positive,opinion,
2381,превратный,Adj,превратный,negative,opinion,
2382,предаварийный,Adj,предаварийный,negative,opinion,
2383,преданный,Adj,преданный,positive,opinion,
2384,предательский,Adj,предательский,negative,opinion,
2385,предвзятый,Adj,предвзятый,negative,opinion,
2386,предосудительный,Adj,предосудительный,negative,opinion,
2387,предпочтительный,Adj,предпочтительный,positive,opinion,
2388,предприимчивый,Adj,предприимчивый,positive,opinion,
2390,представительный,Adj,представительный,positive,opinion,
2391,предубежденный,Adj,предубежденный,negative,opinion,
2393,предупредительный,Adj,предупредительный,positive,opinion,"ПРЕДУПРЕДИТЕЛЬНЫЙ (ВНИМАТЕЛЬНЫЙ,ЛЮБЕЗНЫЙ)"
2395,преждевременный,Adj,преждевременный,negative,opinion,
2396,презабавный,Adj,презабавный,positive,opinion,
2397,презентабельный,Adj,презентабельный,positive,opinion,
2398,презренный,Adj,презренный,negative,opinion,
2401,преимущественный,Adj,преимущественный,positive,opinion,"ПРЕИМУЩЕСТВО,ПРЕВОСХОДСТВО"
2402,прекраснейший,Adj,прекраснейший,positive,opinion,
2403,прекрасный,Adj,прекрасный,positive,opinion,
2404,прелестный,Adj,прелестный,positive,opinion,
2405,прелюбопытнейший,Adj,прелюбопытнейший,positive,opinion,
2406,прелюбопытный,Adj,прелюбопытный,positive,opinion,
2407,премудрый,Adj,премудрый,positive,opinion,
2408,пренеприятнейший,Adj,пренеприятнейший,negative,opinion,
2409,пренеприятный,Adj,пренеприятный,negative,opinion,
2410,преогромный,Adj,преогромный,neutral,opinion,
2411,преотличный,Adj,преотличный,positive,opinion,
2412,пресвятой,Adj,пресвятой,positive,opinion,
2414,пресловутый,Adj,пресловутый,negative,opinion,
2416,пресный,Adj,пресный,negative,opinion,НЕИНТЕРЕСНЫЙ
2418,престарелый,Adj,престарелый,negative,opinion,
2419,престижнейший,Adj,престижнейший,positive,opinion,
2420,престижный,Adj,престижный,positive,opinion,
2421,престранный,Adj,престранный,neutral,opinion,
2422,преступный,Adj,преступный,negative,opinion,
2423,пресыщенный,Adj,пресыщенный,negative,opinion,
2425,претенциозный,Adj,претенциозный,negative,opinion,
2427,прехорошенький,Adj,прехорошенький,positive,opinion,
2428,приближенный,Adj,приближенный,neutral,opinion,
2429,привередливый,Adj,привередливый,negative,opinion,
2430,приверженный,Adj,приверженный,positive,opinion,
2431,приветливый,Adj,приветливый,positive,opinion,
2433,привлекательный,Adj,привлекательный,positive,opinion,
2434,привольный,Adj,привольный,positive,opinion,
2435,привязчивый,Adj,привязчивый,positive/negative,opinion,
2436,приглядный,Adj,приглядный,positive,opinion,
2437,пригожий,Adj,пригожий,positive,opinion,
2438,придирчивый,Adj,придирчивый,negative,opinion,
2439,приемлемый,Adj,приемлемый,positive,opinion,
2440,прижимистый,Adj,прижимистый,negative,opinion,
2442,прикольный,Adj,прикольный,positive,opinion,
2443,прилипчивый,Adj,прилипчивый,negative,opinion,НАДОЕДЛИВЫЙ
2445,приличный,Adj,приличный,neutral,opinion,"БОЛЬШОЙ,ЗНАЧИТЕЛЬНЫЙ"
2446,приличный,Adj,приличный,positive,opinion,"ПОРЯДОЧНЫЙ,ДОБРОПОРЯДОЧНЫЙ"
2447,приличный,Adj,приличный,positive,opinion,"ПРИЛИЧНЫЙ,СООТВЕТСТВУЮЩИЙ ПРИЛИЧИЯМ"
2448,приличный,Adj,приличный,positive,opinion,УДОВЛЕТВОРИТЕЛЬНЫЙ (ДОСТАТОЧНО ХОРОШИЙ)
2449,примерный,Adj,примерный,neutral,opinion,"ПРИБЛИЗИТЕЛЬНЫЙ,НЕТОЧНЫЙ"
2450,примерный,Adj,примерный,positive,opinion,"ПРИМЕРНЫЙ,ОБРАЗЦОВЫЙ"
2451,приметливый,Adj,приметливый,positive,opinion,
