,WORD,POS,LEMMA,SENTIMENT,SOURCE,SENSE
1853,приподнятый,Adj,приподнятый,positive,opinion,ПРИПОДНЯТОЕ НАСТРОЕНИЕ
1854,прискорбный,Adj,прискорбный,negative,opinion,
1855,приспешнический,Adj,приспешнический,negative,opinion,
1856,приспособленческий,Adj,приспособленческий,negative,opinion,
1857,приставучий,Adj,приставучий,negative,opinion,
1858,пристойный,Adj,пристойный,positive,opinion,
1859,пристрастный,Adj,пристрастный,negative,opinion,"ПРИСТРАСТНЫЙ,ПРЕДВЗЯТЫЙ"
1860,притворный,Adj,притворный,negative,opinion,
1861,приторный,Adj,приторный,negative,opinion,
1862,притягательный,Adj,притягательный,positive,opinion,
1863,прихлебательский,Adj,прихлебательский,negative,opinion,
1864,прихотливый,Adj,прихотливый,positive/negative,opinion,
1865,причудливый,Adj,причудливый,positive/negative,opinion,
1866,приятный,Adj,приятный,positive,opinion,
1867,пробивной,Adj,пробивной,positive/negative,opinion,"ПРОБИВНОЙ,НАПОРИСТЫЙ"
1868,проблематический,Adj,проблематический,negative,opinion,
1869,проблематичный,Adj,проблематичный,negative,opinion,
1870,проблемный,Adj,проблемный,negative,opinion,
1871,провальный,Adj,провальный,negative,opinion,"ПРОВАЛИТЬСЯ,ПОТЕРПЕТЬ ПРОВАЛ"
1872,провинциальный,Adj,провинциальный,negative,opinion,"ПРОВИНЦИАЛЬНЫЙ,МЕСТЕЧКОВЫЙ"
1873,провокативный,Adj,провокативный,negative,opinion,
1874,провокаторский,Adj,провокаторский,negative,opinion,
1875,провокационный,Adj,провокационный,negative,opinion,
1876,проворный,Adj,проворный,positive,opinion,
1877,прогрессивный,Adj,прогрессивный,positive,opinion,"ПЕРЕДОВОЙ,ПРОГРЕССИВНЫЙ"
1878,продажный,Adj,продажный,negative,opinion,ПРОДАЖНЫЙ (БЕСПРИНЦИПНЫЙ)
1879,продвинутый,Adj,продвинутый,positive,opinion,
1880,продуктивный,Adj,продуктивный,positive,opinion,
1881,продуманный,Adj,продуманный,positive,opinion,
1882,прожженный,Adj,прожженный,negative,opinion,
1883,прозорливый,Adj,прозорливый,positive,opinion,
1884,производительный,Adj,производительный,positive,opinion,
1885,проклятый,Adj,проклятый,negative,opinion,
1886,пронацистский,Adj,пронацистский,negative,opinion,
1887,пронзительный,Adj,пронзительный,negative,opinion,"ПРОНЗИТЕЛЬНЫЙ,РЕЗКИЙ НА СЛУХ"
1888,пронзительный,Adj,пронзительный,negative,opinion,РЕЗКИЙ (ВНЕЗАПНЫЙ И ОЧЕНЬ ЗНАЧИТЕЛЬНЫЙ)
1889,пронзительный,Adj,пронзительный,positive,opinion,ТРОГАТЕЛЬНЫЙ
1890,проникновенный,Adj,проникновенный,positive,opinion,
1891,проницательный,Adj,проницательный,positive,opinion,
1892,пронырливый,Adj,пронырливый,negative,opinion,
1893,просветленный,Adj,просветленный,positive,opinion,
1894,прославленный,Adj,прославленный,positive,opinion,
1895,простейший,Adj,простейший,neutral,opinion,
1896,простенький,Adj,простенький,negative,opinion,"ПРОСТОЙ (НЕ ЛУЧШЕГО КАЧЕСТВА,ГРУБЫЙ ПО ОБРАБОТКЕ)"
1897,простенький,Adj,простенький,neutral,opinion,"ПРОСТОЙ ПО СОСТАВУ,СТРУКТУРЕ"
1898,простенький,Adj,простенький,neutral,opinion,"ПРОСТОЙ,НЕСЛОЖНЫЙ"
1899,простительный,Adj,простительный,positive,opinion,
1900,простоватый,Adj,простоватый,negative,opinion,
1901,простодушный,Adj,простодушный,positive,opinion,
1902,простой,Adj,простой,negative,opinion,"ПРОСТОЙ (НЕ ЛУЧШЕГО КАЧЕСТВА,ГРУБЫЙ ПО ОБРАБОТКЕ)"
1903,простой,Adj,простой,positive,opinion,"ПРОСТОЙ,НЕСЛОЖНЫЙ"
1904,простой,Adj,простой,positive/negative,opinion,БЕСХИТРОСТНЫЙ
1905,просторный,Adj,просторный,positive,opinion,
1906,простосердечный,Adj,простосердечный,positive,opinion,
1907,пространный,Adj,пространный,negative,opinion,МНОГОСЛОВНЫЙ
1908,пространный,Adj,пространный,neutral,opinion,"ОБШИРНЫЙ ПО ОБЪЕМУ,КОЛИЧЕСТВУ"
1909,противный,Adj,противный,negative,opinion,
1910,противоестественный,Adj,противоестественный,negative,opinion,
1911,противозаконный,Adj,противозаконный,negative,opinion,
1912,противоправный,Adj,противоправный,negative,opinion,
1913,противоречивый,Adj,противоречивый,negative,opinion,
1914,профашистский,Adj,профашистский,negative,opinion,
1915,профессиональный,Adj,профессиональный,positive,opinion,"ПРОФЕССИОНАЛИЗМ,ПРОФЕССИОНАЛЬНОЕ МАСТЕРСТВО"
1916,профессиональный,Adj,профессиональный,positive,opinion,ПРОФЕССИОНАЛ
1917,прохиндейский,Adj,прохиндейский,negative,opinion,
1918,прохладный,Adj,прохладный,negative,opinion,ХОЛОДНЫЙ В ОТНОШЕНИЯХ
1919,прохладный,Adj,прохладный,neutral,opinion,ПРОХЛАДНЫЙ (НЕ ЖАРКИЙ)
1920,прочный,Adj,прочный,positive,opinion,
1921,прямодушный,Adj,прямодушный,positive,opinion,
1922,прямой,Adj,прямой,positive,opinion,"ЧИСТОСЕРДЕЧНЫЙ,ИСКРЕННИЙ,ОТКРОВЕННЫЙ"
1923,псевдонаучный,Adj,псевдонаучный,negative,opinion,
1924,пузатый,Adj,пузатый,negative,opinion,
1925,пустоголовый,Adj,пустоголовый,negative,opinion,
1926,пустой,Adj,пустой,negative,opinion,БЕССОДЕРЖАТЕЛЬНЫЙ
1927,пустой,Adj,пустой,negative,opinion,ПУСТОГОЛОВЫЙ
1928,пустопорожний,Adj,пустопорожний,negative,opinion,
1929,пустословный,Adj,пустословный,negative,opinion,
1930,пустяковый,Adj,пустяковый,neutral,opinion,
1931,пустячный,Adj,пустячный,negative,opinion,
1932,путаный,Adj,путаный,negative,opinion,ЗАПУТАННЫЙ
1933,путный,Adj,путный,positive,opinion,
1934,пухленький,Adj,пухленький,positive,opinion,
1935,пушистый,Adj,пушистый,positive,opinion,
1936,пылкий,Adj,пылкий,positive,opinion,
1937,пышнотелый,Adj,пышнотелый,positive,opinion,
1938,пышный,Adj,пышный,positive,opinion,
1939,пьяненький,Adj,пьяненький,negative,opinion,
1940,пьяный,Adj,пьяный,negative,opinion,АЛКОГОЛЬНОЕ ОПЬЯНЕНИЕ
1941,пьяный,Adj,пьяный,positive/negative,opinion,УПОЕНИЕ
1942,работоспособный,Adj,работоспособный,positive,opinion,
1943,работящий,Adj,работящий,positive,opinion,
1944,рабский,Adj,рабский,negative,opinion,РАБСКИЙ (ПОКОРНЫЙ)
1945,равнодушный,Adj,равнодушный,negative,opinion,
1946,радостный,Adj,радостный,positive,opinion,"РАДОСТНЫЙ,ДОСТАВЛЯЮЩИЙ РАДОСТЬ"
1947,радужный,Adj,радужный,positive,opinion,РАДУЖНЫЙ (ПРИЯТНЫЙ)
1948,радушный,Adj,радушный,positive,opinion,
1949,разболтанный,Adj,разболтанный,negative,opinion,
1950,развернутый,Adj,развернутый,positive,opinion,
1951,развеселый,Adj,развеселый,positive/negative,opinion,
1952,развинченный,Adj,развинченный,negative,opinion,
1953,развратнический,Adj,развратнический,negative,opinion,
1954,развратный,Adj,развратный,negative,opinion,
1955,развязный,Adj,развязный,negative,opinion,
1956,разгильдяйский,Adj,разгильдяйский,negative,opinion,
1957,разгневанный,Adj,разгневанный,negative,opinion,
1958,раздольный,Adj,раздольный,positive,opinion,
1959,раздражительный,Adj,раздражительный,negative,opinion,
1960,разительный,Adj,разительный,neutral,opinion,
1961,различный,Adj,различный,neutral,opinion,
1962,размеренный,Adj,размеренный,positive,opinion,
1963,размытый,Adj,размытый,negative,opinion,
1964,разноречивый,Adj,разноречивый,negative,opinion,
1965,разносный,Adj,разносный,negative,opinion,
1966,разносторонний,Adj,разносторонний,positive,opinion,
1967,разный,Adj,разный,neutral,opinion,
1968,разобщенный,Adj,разобщенный,negative,opinion,
1969,разодетый,Adj,разодетый,positive/negative,opinion,
